,Name Romaji,Name Native,Name English,Synonyms,Volume Count,Start Date,Start Year,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating Rank,Popularity Rank,Has Anime,Anime Release Date,Name Word Count,Link,Average Rating,Adaptation,Status_Cancelled,Status_Finished,Status_Hiatus,Status_Not Yet Released,Status_Releasing
2817,Giten Engi: Toaru Sakushi no Sangokushi,偽典・演義～とある策士の三國志～,Giten Engi: Toaru Sakushi no Sangokushi,Giten Engi: Toaru Sakushi no Sangokushi,3.288627450980392,"Apr 15, 2021",2021.0,12.0,20.754139072847682,1,1,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/138404/Giten-Engi-Toaru-Sakushi-no-Sangokushi/,72.44872100226819,0.0,0,0,0,0,1
2818,Yurige Sekai Nanoni Otoko no Ore ga Heroine Shimai wo Shiawase ni Shite Shimau made,百合ゲー世界なのに男の俺がヒロイン姉妹を幸せにしてしまうまで,Yurige Sekai Nanoni Otoko no Ore ga Heroine Shimai wo Shiawase ni Shite Shimau made,Yurige Sekai Nanoni Otoko no Ore ga Heroine Shimai wo Shiawase ni Shite Shimau made,3.288627450980392,"Oct 25, 2022",2022.0,12.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/154283/Yurige-Sekai-Nanoni-Otoko-no-Ore-ga-Heroine-Shimai-wo-Shiawase-ni-Shite-Shimau-made/,90.0,0.0,0,0,0,0,1
2819,Zetsumei no Drlacroir,絶名のドラクロア,Zetsumei no Drlacroir,Zetsumei no Drlacroir,1.0,"Sep 10, 2013",2013.0,12.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/125974/Zetsumei-no-Drlacroir/,70.0,0.0,0,1,0,0,0
2820,"Umareta Chokugo ni Suterareta kedo, Zensei ga Taikensha Datta node Yoyuu de Ikitemasu",生まれた直後に捨てられたけど、前世が大賢者だったので余裕で生きてます,"Umareta Chokugo ni Suterareta kedo, Zensei ga Taikensha Datta node Yoyuu de Ikitemasu","Umareta Chokugo ni Suterareta kedo, Zensei ga Taikensha Datta node Yoyuu de Ikitemasu",3.288627450980392,"Mar 16, 2022",2022.0,12.0,3.0,1,2,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/159106/Umareta-Chokugo-ni-Suterareta-kedo-Zensei-ga-Taikensha-Datta-node-Yoyuu-de-Ikitemasu/,72.44872100226819,0.0,0,0,0,0,1
2821,Glau Standear Koukoku Monogatari,グラウスタンディア皇国物語,Glau Standear Koukoku Monogatari,Glau Standear Koukoku Monogatari,7.0,"Nov 1, 2013",2013.0,12.0,20.754139072847682,1,3,2,1,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/125998/Glau-Standear-Koukoku-Monogatari/,72.44872100226819,0.0,0,1,0,0,0
2822,"Motoyuusha, Inzei Seikatsu Hajimemashita.: Tantou Henshuu wa Katsute no Shukuteki",元勇者、印税生活はじめました。～担当編集はかつての宿敵～,"Motoyuusha, Inzei Seikatsu Hajimemashita.: Tantou Henshuu wa Katsute no Shukuteki","Motoyuusha, Inzei Seikatsu Hajimemashita.: Tantou Henshuu wa Katsute no Shukuteki",1.0,"Jun 15, 2017",2017.0,12.0,20.754139072847682,1,4,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/126084/Motoyuusha-Inzei-Seikatsu-Hajimemashita-Tantou-Henshuu-wa-Katsute-no-Shukuteki/,72.44872100226819,0.0,0,1,0,0,0
2823,Blue Chronicle,ブルークロニクル,Blue Chronicle,Blue Chronicle,2.0,"Jan 18, 2014",2014.0,12.0,20.754139072847682,1,3,18,9,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/126410/Blue-Chronicle/,70.0,0.0,0,1,0,0,0
2824,Gensou Shinwa no Dreadnought,幻葬神話のドレッドノート,Gensou Shinwa no Dreadnought,Dreadnought of Funeral Mythology,2.0,"Aug 12, 2015",2015.0,12.0,20.754139072847682,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/126534/Gensou-Shinwa-no-Dreadnought/,72.44872100226819,0.0,0,1,0,0,0
2825,Isekai wa Omotta yori mo Ore ni Yasashii?,異世界は思ったよりも俺に優しい？,Isekai wa Omotta yori mo Ore ni Yasashii?,Isekai ha Omottayorimo Ore ni Yasasii,3.0,"Jan 10, 2017",2017.0,12.0,20.754139072847682,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/142311/Isekai-wa-Omotta-yori-mo-Ore-ni-Yasashii/,72.44872100226819,0.0,0,1,0,0,0
2826,Kamitsura,かみつら,Kamitsura,Kamitsura,3.288627450980392,"Jan 25, 2023",2023.0,12.0,20.754139072847682,1,6,0,0,No Tag,No Tag,No Tag,#18 Most Popular 2023,0,False,2014.0,1.0,https://anilist.co/manga/158115/Kamitsura/,72.44872100226819,0.0,0,0,0,1,0
2827,Ie Tsukuri Skill de Isekai wo Ikinobiro,家つくりスキルで異世界を生き延びろ,Ie Tsukuri Skill de Isekai wo Ikinobiro,Ie Tsukuri Skill de Isekai wo Ikinobiro,3.288627450980392,"May 29, 2020",2020.0,12.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/130966/Ie-Tsukuri-Skill-de-Isekai-wo-Ikinobiro/,72.44872100226819,0.0,0,0,0,0,1
2828,Maketsurakusha no Shuunou Mahou: Fenrir ga Sumitsukimashita,魔欠落者の収納魔法～フェンリルが住み着きました～,Maketsurakusha no Shuunou Mahou: Fenrir ga Sumitsukimashita,Maketsurakusha no Shuunou Mahou: Fenrir ga Sumitsukimashita,3.288627450980392,"Nov 15, 2017",2017.0,12.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/127247/Maketsurakusha-no-Shuunou-Mahou-Fenrir-ga-Sumitsukimashita/,72.44872100226819,0.0,0,0,0,0,1
2829,"Medic: Kokuwan no Eiseihei, Senjou no Banshi wo Harau",メディック 黒腕の衛生兵、戦場の万死を払う,"Medic: Kokuwan no Eiseihei, Senjou no Banshi wo Harau","Medic: Kokuwan no Eiseihei, Senjou no Banshi wo Harau",3.288627450980392,"May 17, 2019",2019.0,12.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/127488/Medic-Kokuwan-no-Eiseihei-Senjou-no-Banshi-wo-Harau/,72.44872100226819,0.0,0,0,0,0,1
2830,World's End Girl Friend,ワールズエンドガールフレンド,World's End Girl Friend,World's End Girl Friend,1.0,"Dec 17, 2011",2011.0,12.0,20.754139072847682,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/127520/Worlds-End-Girl-Friend/,72.44872100226819,0.0,0,1,0,0,0
2831,Sadistic Moon,サディスティックムーン,Sadistic Moon,Sadistic Moon,1.0,"Nov 8, 2014",2014.0,12.0,20.754139072847682,1,11,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/127704/Sadistic-Moon/,72.44872100226819,0.0,0,1,0,0,0
2832,Dream Hackers: Komyushou-tachi no Real Cheatopia,ドリームハッカーズ コミュ障たちの現実チートピア,Dream Hackers: Komyushou-tachi no Real Cheatopia,Dream Hackers: Comm-shou-tachi no Real Cheatopia,1.0,"Jan 10, 2017",2017.0,12.0,20.754139072847682,1,4,1,11,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/127705/Dream-Hackers-Komyushoutachi-no-Real-Cheatopia/,72.44872100226819,0.0,0,1,0,0,0
2833,Kinai: Onzoushi no Ijou na Chouai,禁愛～御曹司の異常な寵愛～,Kinai: Onzoushi no Ijou na Chouai,Kinai: Onzoushi no Ijou na Chouai,1.0,"Nov 16, 2016",2016.0,12.0,20.754139072847682,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/128048/Kinai-Onzoushi-no-Ijou-na-Chouai/,50.0,0.0,0,1,0,0,0
2834,Joshikousei Seiyuu: Hashimoto Yusura no Kouryaku-hou,女子高生声優・橋本ゆすらの攻略法,Joshikousei Seiyuu: Hashimoto Yusura no Kouryaku-hou,Joshikousei Seiyuu: Hashimoto Yusura no Kouryaku-hou,3.288627450980392,"Oct 10, 2020",2020.0,12.0,20.754139072847682,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/132743/Joshikousei-Seiyuu-Hashimoto-Yusura-no-Kouryakuhou/,72.44872100226819,0.0,0,0,0,0,1
2835,Uchi no Kaichou wa Araburu Toraneko ni Niteiru.,うちの会長は荒ぶる虎猫に似ている。,Uchi no Kaichou wa Araburu Toraneko ni Niteiru.,ประธานเหมียวเฮี้ยวกว่าเสือ,3.0,"Mar 1, 2011",2011.0,11.0,20.754139072847682,1,4,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/90112/Uchi-no-Kaichou-wa-Araburu-Toraneko-ni-Niteiru/,72.44872100226819,0.0,0,1,0,0,0
2836,Gosenfu Nante Kazari desu!,五線譜なんて飾りですっ!,Gosenfu Nante Kazari desu!,Gosenfu Nante Kazari desu!,1.0,"Nov 10, 2012",2012.0,11.0,20.754139072847682,1,13,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/90372/Gosenfu-Nante-Kazari-desu/,72.44872100226819,0.0,0,1,0,0,0
2837,Tokui Ryouiki no Tokuiten,特異領域の特異点,Tokui Ryouiki no Tokuiten,Tokui Ryouiki no Tokuiten,2.0,"Aug 10, 2011",2011.0,11.0,20.754139072847682,1,3,9,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/92429/Tokui-Ryouiki-no-Tokuiten/,90.0,0.0,0,1,0,0,0
2838,Kabocha Atama no Lanthan,カボチャ頭のランタン,Lanthan of pumpkin head,Kabocha Atama no Lanthan,3.0,"Jan 23, 2015",2015.0,11.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/93719/Kabocha-Atama-no-Lanthan/,72.44872100226819,0.0,0,1,0,0,0
2839,NEET Musou: Isekai ni Bishoujo wa Inai,ニート無双～異世界に二次元女子はいない,NEET Musou: Isekai ni Bishoujo wa Inai,NEET Musou: Isekai ni Nijigen Joshi wa Inai,1.0,"Jul 3, 2015",2015.0,11.0,20.754139072847682,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/94998/NEET-Musou-Isekai-ni-Bishoujo-wa-Inai/,72.44872100226819,0.0,0,1,0,0,0
2840,Luminous☆Idol,ルミナス☆アイドル,Luminous☆Idol,Luminous☆Idol,1.0,"Apr 1, 2016",2016.0,11.0,20.754139072847682,1,13,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,1.0,https://anilist.co/manga/97028/LuminousIdol/,72.44872100226819,0.0,0,1,0,0,0
2841,Rasen no Princess,螺旋のプリンセス,Rasen no Princess,Spiral Princess,2.0,"Sep 1, 2007",2007.0,11.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/99863/Rasen-no-Princess/,80.0,0.0,0,1,0,0,0
2842,"Itsuka, Yuusha Datta Shounen",いつか、勇者だった少年,"Itsuka, Yuusha Datta Shounen","Itsuka, Yuusha Datta Shounen",1.0,"Feb 19, 2010",2010.0,11.0,20.754139072847682,1,1,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/99867/Itsuka-Yuusha-Datta-Shounen/,72.44872100226819,0.0,0,1,0,0,0
2843,Toraware no Ouji-sama wa Saikyou deshita,囚われの王子様は最凶でした,Toraware no Ouji-sama wa Saikyou deshita,Toraware no Ouji-sama wa Saikyou deshita,1.0,"Mar 14, 2016",2016.0,11.0,1.0,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/107806/Toraware-no-Oujisama-wa-Saikyou-deshita/,72.44872100226819,0.0,0,1,0,0,0
2844,Tsurugi no Kanata,つるぎのかなた,Tsurugi no Kanata,Tsurugi no Kanata,4.0,"Feb 9, 2019",2019.0,11.0,20.754139072847682,1,4,1,16,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/114736/Tsurugi-no-Kanata/,72.44872100226819,0.0,0,1,0,0,0
2845,Job-Hopper no Madoutan,ジョブホッパーの魔導譚,Job-Hopper no Madoutan,Jobhopper's Sorcery Tales,3.288627450980392,"May 20, 2020",2020.0,11.0,1.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/118545/JobHopper-no-Madoutan/,72.44872100226819,0.0,0,0,0,0,1
2846,○×△ Base: Nettori Guchagucha Celluloid,○×△べーす ねっとりぐちゃぐちゃセルロイド,○×△ Base: Nettori Guchagucha Celluloid,Maru Batsu Sankaku Base: Nettori Guchagucha Celluloid,1.0,"Jan 29, 2011",2011.0,11.0,20.754139072847682,1,4,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/118551/-Base-Nettori-Guchagucha-Celluloid/,72.44872100226819,0.0,0,1,0,0,0
2847,Warui Ko no Susume,悪いコのススメ,Warui Ko no Susume,Warui Ko no Susume,3.288627450980392,"Dec 23, 2022",2022.0,11.0,20.754139072847682,1,3,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/156434/Warui-Ko-no-Susume/,72.44872100226819,0.0,0,0,0,0,1
2848,Kimoiman,キモイマン,Kimoiman,Kimoiman,2.0,"Jan 27, 2017",2017.0,11.0,20.754139072847682,1,3,4,0,No Tag,No Tag,No Tag,0,0,False,2014.0,1.0,https://anilist.co/manga/121671/Kimoiman/,72.44872100226819,0.0,0,1,0,0,0
2849,Ichigo-iro Kinku,イチゴ色禁区,Ichigo-iro Kinku,Ichigo-iro Kinku,3.0,"Sep 1, 2006",2006.0,11.0,20.754139072847682,1,12,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/122637/Ichigoiro-Kinku/,72.44872100226819,0.0,0,1,0,0,0
2850,Isesaki Weapon Dealers,伊勢崎ウェポンディーラーズ,Isesaki Weapon Dealers,Isesaki Weapon Dealers,1.0,"Oct 22, 2016",2016.0,11.0,1.0,1,2,4,11,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/123196/Isesaki-Weapon-Dealers/,72.44872100226819,0.0,0,1,0,0,0
2851,"Shokugyou, Shounin",職業、商人,"Shokugyou, Shounin",Job Is Merchant,1.0,"Nov 12, 2016",2016.0,11.0,2.0,1,2,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/123224/Shokugyou-Shounin/,65.0,0.0,0,1,0,0,0
2852,Shoukan Gakuen no Magistry,召喚学園の魔術史学（マギストリ）,Shoukan Gakuen no Magistry,"Old magic never die: Still waiting for your calling.
Shoukan Gakuen no Majutsu Shigaku
Shoukan Gakuen no Magistory",4.0,"Mar 15, 2013",2013.0,11.0,1.0,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/123400/Shoukan-Gakuen-no-Magistry/,72.44872100226819,0.0,0,1,0,0,0
2853,Masou Kekkai no Magictica,魔装結界の召艦魔女,Masou Kekkai no Magictica,Magictica of Magiusmare,1.0,"May 20, 2014",2014.0,11.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/123402/Masou-Kekkai-no-Magictica/,10.0,0.0,0,1,0,0,0
2854,Sougaku Toshi OSAKA,楽都市ＯＳＡＫＡ,Sougaku Toshi OSAKA,"Noise City Osaka
Toshi Series
都市シリーズ",2.0,"Feb 10, 1999",1999.0,11.0,20.754139072847682,1,3,0,0,No Tag,No Tag,No Tag,#19 Most Popular 1999,0,False,2014.0,3.0,https://anilist.co/manga/150371/Sougaku-Toshi-OSAKA/,75.0,0.0,0,1,0,0,0
2855,Boku ga Ojousama no Pet ni Natta Wake,僕がお嬢さまのペットになった理由,Boku ga Ojousama no Pet ni Natta Wake,Boku ga Ojou-sama no Pet ni Natta Riyuu,1.0,"Jan 20, 2013",2013.0,11.0,20.754139072847682,1,4,11,6,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/123486/Boku-ga-Ojousama-no-Pet-ni-Natta-Wake/,72.44872100226819,0.0,0,1,0,0,0
2856,Uwasa ni Yoru to Douyara Kare wa Kuzurashii.,噂によるとどうやら彼はクズらしい。,Uwasa ni Yoru to Douyara Kare wa Kuzurashii.,It Seems like He Is Trash According to the Rumors.,1.0,"Mar 3, 2020",2020.0,11.0,1.0,1,7,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/124018/Uwasa-ni-Yoru-to-Douyara-Kare-wa-Kuzurashii/,72.44872100226819,0.0,0,1,0,0,0
2857,Exor-sister!,えくそしすた!,Exor-sister!,Exorsister! Exorcist Sister,6.0,"Nov 18, 2009",2009.0,11.0,20.754139072847682,1,4,1,6,No Tag,No Tag,No Tag,0,0,False,2014.0,1.0,https://anilist.co/manga/124173/Exorsister/,72.44872100226819,0.0,0,1,0,0,0
2858,"Maou, Haishinchuu!?",魔王、配信中!?,"Maou, Haishinchuu!?","Satan, being broadcast.",2.0,"Nov 2, 2016",2016.0,11.0,1.0,1,4,12,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/124267/Maou-Haishinchuu/,70.0,0.0,0,1,0,0,0
2859,Ossan Teihen Chiyu-shi to Manasume no Henkyou Life,おっさん底辺治癒士と愛娘の辺境ライフ,Ossan Teihen Chiyu-shi to Manasume no Henkyou Life,The Frontier Life of the Low-Class Old Man Healer and His Beloved Daughter,3.288627450980392,"Apr 28, 2020",2020.0,11.0,20.754139072847682,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/124760/Ossan-Teihen-Chiyushi-to-Manasume-no-Henkyou-Life/,72.44872100226819,0.0,0,0,0,0,1
2860,Akuma no App de Fukushuu wo: Status Sousa de Zecchou Jigoku,悪魔のアプリで復讐を－ステータス操作で絶頂地獄－,Akuma no App de Fukushuu wo: Status Sousa de Zecchou Jigoku,Akuma no App de Fukushuu wo: Status Sousa de Zecchou Jigoku,1.0,"Sep 16, 2016",2016.0,11.0,1.0,1,11,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/124802/Akuma-no-App-de-Fukushuu-wo-Status-Sousa-de-Zecchou-Jigoku/,72.44872100226819,0.0,0,1,0,0,0
2861,"Isekai Madou Koshoten: Cheat Maryoku Aru kedo, Mattari Tenin suru Koto ni Shita",異世界魔導古書店 ～チート魔力あるけど、まったり店員することにした～,"Isekai Madou Koshoten: Cheat Maryoku Aru kedo, Mattari Tenin suru Koto ni Shita","Isekai Madou Koshoten: Cheat Maryoku Aru kedo, Mattari Tenin suru Koto ni Shita",3.288627450980392,"Dec 26, 2015",2015.0,11.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/144161/Isekai-Madou-Koshoten-Cheat-Maryoku-Aru-kedo-Mattari-Tenin-suru-Koto-ni-Shita/,72.44872100226819,0.0,0,0,1,0,0
2862,Howling Soul,ハウリングソウル,Howling Soul,Howling Soul,3.288627450980392,"Sep 5, 2017",2017.0,11.0,20.754139072847682,1,3,18,9,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/125282/Howling-Soul/,72.44872100226819,0.0,0,0,0,0,1
2863,"Dragon-sama no Meshitsukai, Ryuuzukai wo Intaishite Guild Master ni Naru.",ドラゴン様の召使、竜使いを引退してギルドマスターになる。,"Dragon-sama no Meshitsukai, Ryuuzukai wo Intaishite Guild Master ni Naru.","Dragon-sama no Meshitsukai, Ryuuzukai wo Intaishite Guild Master ni Naru.",3.288627450980392,"May 17, 2022",2022.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/147073/Dragonsama-no-Meshitsukai-Ryuuzukai-wo-Intaishite-Guild-Master-ni-Naru/,72.44872100226819,0.0,0,0,0,0,1
2864,Moto Keikoku no Bijo to Flag Crusher Outaishi Tensei Shitemo Shokei End ga Kaihi Dekimasen!?,元・傾国の美女とフラグクラッシャー王太子 転生しても処刑エンドが回避できません!?,Moto Keikoku no Bijo to Flag Crusher Outaishi Tensei Shitemo Shokei End ga Kaihi Dekimasen!?,"The Former Homewrecker and Flag-Crushing Crown Prince: Even After I Reincarnated, I Still Can't Avoid the Execution Ending?!",3.288627450980392,"Sep 1, 2020",2020.0,11.0,20.754139072847682,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/152087/Moto-Keikoku-no-Bijo-to-Flag-Crusher-Outaishi-Tensei-Shitemo-Shokei-End-ga-Kaihi-Dekimasen/,70.0,0.0,0,0,0,0,1
2865,"Kiraware Yuusha ni Tensei Shitanode Aisare Yuusha wo Mezashimasu!: Subete no ""Zamaa"" Furagu wo Heshiotte Kenjitsu ni Kurashitai!",嫌われ勇者に転生したので愛され勇者を目指します！ ～すべての「ざまぁ」フラグをへし折って堅実に暮らしたい！～,"Kiraware Yuusha ni Tensei Shitanode Aisare Yuusha wo Mezashimasu!: Subete no ""Zamaa"" Furagu wo Heshiotte Kenjitsu ni Kurashitai!","Kiraware Yuusha ni Tensei Shitanode Aisare Yuusha wo Mezashimasu!: Subete no ""Zamaa"" Furagu wo Heshiotte Kenjitsu ni Kurashitai!",3.288627450980392,"May 22, 2021",2021.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,18.0,https://anilist.co/manga/134432/Kiraware-Yuusha-ni-Tensei-Shitanode-Aisare-Yuusha-wo-Mezashimasu-Subete-no-Zamaa-Furagu-wo-Heshiotte-Kenjitsu-ni-Kurashitai/,72.44872100226819,0.0,0,0,0,0,1
2866,"Mahoushi ni Noranai Ijin: Mueki na Kenkyuu da to Mahoushou wo Kaiko Saretatame, Shin Mahou no Kenri wa Dokusen Datta",魔法史に載らない偉人 ～無益な研究だと魔法省を解雇されたため、新魔法の権利は独占だった～,"Mahoushi ni Noranai Ijin: Mueki na Kenkyuu da to Mahoushou wo Kaiko Saretatame, Shin Mahou no Kenri wa Dokusen Datta","Mahoushi ni Noranai Ijin: Mueki na Kenkyuu da to Mahoushou wo Kaiko Saretatame, Shin Mahou no Kenri wa Dokusen Datta",3.288627450980392,"Aug 10, 2022",2022.0,11.0,20.754139072847682,5,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,20.0,https://anilist.co/manga/150560/Mahoushi-ni-Noranai-Ijin-Mueki-na-Kenkyuu-da-to-Mahoushou-wo-Kaiko-Saretatame-Shin-Mahou-no-Kenri-wa-Dokusen-Datta/,72.44872100226819,0.0,0,0,0,0,1
2867,"Kono Kyoushitsu wa, Buryoku de Mamorarete Iru",この教室は、武力で守られている,"Kono Kyoushitsu wa, Buryoku de Mamorarete Iru","Kono Kyoushitsu wa, Buryoku de Mamorarete Iru",3.288627450980392,"Nov 18, 2022",2022.0,11.0,1.0,1,3,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/155233/Kono-Kyoushitsu-wa-Buryoku-de-Mamorarete-Iru/,72.44872100226819,0.0,0,0,0,0,1
2868,"Isekai Kaeri no Araforiman, 17-sai no Koro ni Modotte Musou Suru",異世界帰りのアラフォーリーマン、17歳の頃に戻って無双する,"Isekai Kaeri no Araforiman, 17-sai no Koro ni Modotte Musou Suru","Isekai Kaeri no Around 40 Man, 17-sai no Koro ni Modotte Musou Suru",3.288627450980392,"Sep 30, 2021",2021.0,11.0,1.0,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/151668/Isekai-Kaeri-no-Araforiman-17sai-no-Koro-ni-Modotte-Musou-Suru/,72.44872100226819,0.0,0,0,0,0,1
2869,"le de Munou to Iware Tsuzuketa Ore desu ga, Sekaiteki ni wa Chou Yuunou datta You desu",家で無能と言われ続けた俺ですが、世界的には超有能だったようです,"le de Munou to Iware Tsuzuketa Ore desu ga, Sekaiteki ni wa Chou Yuunou datta You desu","le de Munou to Iware Tsuzuketa Ore desu ga, Sekaiteki ni wa Chou Yuunou datta You desu",3.288627450980392,"Feb 11, 2021",2021.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,17.0,https://anilist.co/manga/145943/le-de-Munou-to-Iware-Tsuzuketa-Ore-desu-ga-Sekaiteki-ni-wa-Chou-Yuunou-datta-You-desu/,72.44872100226819,0.0,0,0,0,0,1
2870,Hone to Issho no Isekai Seikatsu,骨といっしょの異世界生活,Hone to Issho no Isekai Seikatsu,The life with bones in another world,2.0,"Mar 30, 2015",2015.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/125611/Hone-to-Issho-no-Isekai-Seikatsu/,72.44872100226819,0.0,0,1,0,0,0
2871,Usui to Kanojo to Roku-san no.,碓氷と彼女とロクサンの。,Usui to Kanojo to Roku-san no.,Usui to Kanojo to Roku-san no.,1.0,"Aug 29, 2015",2015.0,11.0,20.754139072847682,1,4,1,11,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/125808/Usui-to-Kanojo-to-Rokusan-no/,10.0,0.0,0,1,0,0,0
2872,Akuyaku Reijou (Tokoroten Shiki),悪役令嬢(ところてん式),Akuyaku Reijou (Tokoroten Shiki),Akuyaku Reijou (Tokoroten Shiki),1.0,"Jul 22, 2020",2020.0,11.0,20.754139072847682,1,4,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/142632/Akuyaku-Reijou-Tokoroten-Shiki/,72.44872100226819,0.0,0,1,0,0,0
2873,Shinnen Naru Renai Tetsugaku: Do-S Kyouju ga Watashi wo Dekiaisuru Riyuu,深遠なる恋愛哲学～ドＳ教授が私を溺愛する理由～,Shinnen Naru Renai Tetsugaku: Do-S Kyouju ga Watashi wo Dekiaisuru Riyuu,Shinnen Naru Renai Tetsugaku: Do-S Kyouju ga Watashi wo Dekiaisuru Riyuu,1.0,"Nov 15, 2019",2019.0,11.0,20.754139072847682,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/158986/Shinnen-Naru-Renai-Tetsugaku-DoS-Kyouju-ga-Watashi-wo-Dekiaisuru-Riyuu/,72.44872100226819,0.0,0,1,0,0,0
2874,Frontiers: Bucket-san no Komakame na Kaitakuki,ふろんてぃあーず ～バケツさんの細かめな開拓記～,Frontiers: Bucket-san no Komakame na Kaitakuki,Frontiers: Bucket-san no Komakame na Kaitakuki,1.0,"May 23, 2017",2017.0,11.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/125844/Frontiers-Bucketsan-no-Komakame-na-Kaitakuki/,72.44872100226819,0.0,0,1,0,0,0
